rank,cnj,classificacao,score,classe_codigo,classe_nome,total_movs,ano_cnj
263,0001173-59.2024.8.26.0506,PRE_PRECATORIO,0.5167,156,Cumprimento de sentença,90,2024
264,0000920-06.2026.8.26.0602,PRE_PRECATORIO,0.5161,12078,Cumprimento de Sentença contra a Fazenda Pública,57,2026
265,0003143-90.2024.8.26.0281,PRE_PRECATORIO,0.5160,156,Cumprimento de sentença,85,2024
266,1001433-77.2025.8.26.0541,PRE_PRECATORIO,0.5156,156,Cumprimento de sentença,76,2025
267,0003865-13.2024.8.26.0609,PRE_PRECATORIO,0.5154,156,Cumprimento de sentença,98,2024
268,0001488-59.2022.8.26.0150,PRE_PRECATORIO,0.5153,156,Cumprimento de sentença,110,2022
269,0003410-25.2021.8.26.0198,PRE_PRECATORIO,0.5149,156,Cumprimento de sentença,140,2021
270,0012302-81.2025.8.26.0100,PRE_PRECATORIO,0.5149,156,Cumprimento de sentença,80,2025
271,0003010-94.2021.8.26.0526,PRE_PRECATORIO,0.5148,156,Cumprimento de sentença,128,2021
272,0017946-36.2020.8.26.0114,PRE_PRECATORIO,0.5146,156,Cumprimento de sentença,150,2020
273,0010681-29.2024.8.26.0506,PRE_PRECATORIO,0.5135,156,Cumprimento de sentença,97,2024
274,0030766-90.2024.8.26.0100,PRE_PRECATORIO,0.5131,156,Cumprimento de sentença,88,2024
275,0004719-79.2024.8.26.0100,PRE_PRECATORIO,0.5125,156,Cumprimento de sentença,83,2024
276,0018368-17.2024.8.26.0002,PRE_PRECATORIO,0.5124,156,Cumprimento de sentença,88,2024
277,0004641-32.2017.8.26.0100,PRE_PRECATORIO,0.5122,156,Cumprimento de sentença,210,2017
278,0001416-25.2025.8.26.0358,PRE_PRECATORIO,0.5116,156,Cumprimento de sentença,82,2025
279,0015476-69.2023.8.26.0100,PRE_PRECATORIO,0.5114,156,Cumprimento de sentença,120,2023
280,0004998-16.2025.8.26.0590,PRE_PRECATORIO,0.5112,156,Cumprimento de sentença,70,2025
281,1000057-03.2023.8.26.0646,PRE_PRECATORIO,0.5108,156,Cumprimento de sentença,106,2023
282,0008139-89.2020.8.26.0114,PRE_PRECATORIO,0.5100,156,Cumprimento de sentença,138,2020
283,0006558-23.2017.8.26.0606,PRE_PRECATORIO,0.5099,156,Cumprimento de sentença,181,2017
284,0012412-17.2023.8.26.0564,PRE_PRECATORIO,0.5099,156,Cumprimento de sentença,110,2023
285,0033331-90.2025.8.26.0100,PRE_PRECATORIO,0.5094,156,Cumprimento de sentença,96,2025
286,0002431-67.2023.8.26.0368,PRE_PRECATORIO,0.5090,156,Cumprimento de sentença,95,2023
287,0002707-27.2024.8.26.0348,PRE_PRECATORIO,0.5089,156,Cumprimento de sentença,94,2024
288,0000503-02.2025.8.26.0016,PRE_PRECATORIO,0.5088,156,Cumprimento de sentença,73,2025
289,1000475-93.2023.8.26.0272,PRE_PRECATORIO,0.5084,156,Cumprimento de sentença,109,2023
290,0061759-19.2024.8.26.0100,PRE_PRECATORIO,0.5082,156,Cumprimento de sentença,85,2024
291,0002225-39.2023.8.26.0114,PRE_PRECATORIO,0.5078,156,Cumprimento de sentença,99,2023
292,0000177-45.2021.8.26.0125,PRE_PRECATORIO,0.5071,156,Cumprimento de sentença,104,2021
293,0006828-38.2019.8.26.0554,PRE_PRECATORIO,0.5069,156,Cumprimento de sentença,158,2019
294,0002674-48.2024.8.26.0506,PRE_PRECATORIO,0.5062,156,Cumprimento de sentença,66,2024
295,4044849-12.2025.8.26.0002,PRE_PRECATORIO,0.5058,156,Cumprimento de sentença,90,2025
296,0000106-45.2026.8.26.0100,PRE_PRECATORIO,0.5055,156,Cumprimento de sentença,57,2026
297,0005135-07.2025.8.26.0005,PRE_PRECATORIO,0.5053,156,Cumprimento de sentença,90,2025
298,0019790-87.2025.8.26.0100,PRE_PRECATORIO,0.5053,156,Cumprimento de sentença,79,2025
299,0004138-18.2022.8.26.0526,PRE_PRECATORIO,0.5048,156,Cumprimento de sentença,108,2022
300,0000427-98.2024.8.26.0246,PRE_PRECATORIO,0.5045,156,Cumprimento de sentença,83,2024
301,0015784-12.2017.8.26.0005,PRE_PRECATORIO,0.5045,156,Cumprimento de sentença,183,2017
302,0000027-43.2024.8.26.0486,PRE_PRECATORIO,0.5035,156,Cumprimento de sentença,110,2024
303,0003860-26.2025.8.26.0004,PRE_PRECATORIO,0.5028,156,Cumprimento de sentença,70,2025
304,0015832-96.2025.8.26.0002,PRE_PRECATORIO,0.5021,156,Cumprimento de sentença,66,2025
305,0003972-10.2026.8.26.0602,PRE_PRECATORIO,0.5020,12078,Cumprimento de Sentença contra a Fazenda Pública,19,2026
306,0000053-94.2024.8.26.0048,PRE_PRECATORIO,0.5019,156,Cumprimento de sentença,86,2024
307,0001602-31.2023.8.26.0451,PRE_PRECATORIO,0.5017,156,Cumprimento de sentença,113,2023
308,0009261-28.2024.8.26.0008,PRE_PRECATORIO,0.5016,156,Cumprimento de sentença,73,2024
309,0005351-28.2025.8.26.0664,PRE_PRECATORIO,0.5011,156,Cumprimento de sentença,73,2025
310,0003199-74.2020.8.26.0278,PRE_PRECATORIO,0.5004,156,Cumprimento de sentença,124,2020
311,0004854-82.2024.8.26.0297,PRE_PRECATORIO,0.4990,156,Cumprimento de sentença,68,2024
312,0000853-35.2023.8.26.0153,PRE_PRECATORIO,0.4986,156,Cumprimento de sentença,102,2023
313,0005895-78.2024.8.26.0008,PRE_PRECATORIO,0.4983,156,Cumprimento de sentença,88,2024
314,0003739-07.2025.8.26.0001,PRE_PRECATORIO,0.4978,156,Cumprimento de sentença,68,2025
315,0000038-08.2021.8.26.0606,PRE_PRECATORIO,0.4975,156,Cumprimento de sentença,136,2021
316,0001309-21.2024.8.26.0453,PRE_PRECATORIO,0.4970,156,Cumprimento de sentença,87,2024
317,0001133-33.2021.8.26.0005,PRE_PRECATORIO,0.4967,156,Cumprimento de sentença,125,2021
318,0000416-64.2024.8.26.0280,PRE_PRECATORIO,0.4964,156,Cumprimento de sentença,83,2024
319,0018298-82.2024.8.26.0007,PRE_PRECATORIO,0.4963,156,Cumprimento de sentença,79,2024
320,0002171-26.2025.8.26.0010,PRE_PRECATORIO,0.4953,156,Cumprimento de sentença,81,2025
321,0026217-29.2023.8.26.0114,PRE_PRECATORIO,0.4949,156,Cumprimento de sentença,78,2023
322,0000568-62.2019.8.26.0127,PRE_PRECATORIO,0.4948,156,Cumprimento de sentença,159,2019
323,0016280-15.2025.8.26.0602,PRE_PRECATORIO,0.4948,12078,Cumprimento de Sentença contra a Fazenda Pública,63,2025
324,0000357-41.2025.8.26.0539,PRE_PRECATORIO,0.4946,156,Cumprimento de sentença,70,2025
325,0019094-25.2023.8.26.0002,PRE_PRECATORIO,0.4937,156,Cumprimento de sentença,103,2023
326,0001030-83.2025.8.26.0070,PRE_PRECATORIO,0.4936,12078,Cumprimento de Sentença contra a Fazenda Pública,59,2025
327,0008564-78.2025.8.26.0361,PRE_PRECATORIO,0.4934,156,Cumprimento de sentença,66,2025
328,0015579-54.2025.8.26.0602,PRE_PRECATORIO,0.4932,12078,Cumprimento de Sentença contra a Fazenda Pública,66,2025
329,0004848-94.2023.8.26.0011,PRE_PRECATORIO,0.4930,156,Cumprimento de sentença,86,2023
330,0031981-38.2023.8.26.0100,PRE_PRECATORIO,0.4930,156,Cumprimento de sentença,86,2023
331,0002591-61.2023.8.26.0152,PRE_PRECATORIO,0.4925,156,Cumprimento de sentença,94,2023
332,0001335-05.2025.8.26.0220,PRE_PRECATORIO,0.4923,156,Cumprimento de sentença,62,2025
333,1001782-16.2021.8.26.0058,PRE_PRECATORIO,0.4916,156,Cumprimento de sentença,100,2021
334,0020591-03.2025.8.26.0100,PRE_PRECATORIO,0.4914,156,Cumprimento de sentença,79,2025
335,0018086-85.2025.8.26.0602,PRE_PRECATORIO,0.4912,12078,Cumprimento de Sentença contra a Fazenda Pública,54,2025
336,0003517-49.2025.8.26.0127,PRE_PRECATORIO,0.4902,156,Cumprimento de sentença,75,2025
337,0001073-02.2024.8.26.0443,PRE_PRECATORIO,0.4901,156,Cumprimento de sentença,72,2024
338,0000927-21.2025.8.26.0347,PRE_PRECATORIO,0.4901,156,Cumprimento de sentença,68,2025
339,1050694-49.2020.8.26.0100,PRE_PRECATORIO,0.4900,156,Cumprimento de sentença,175,2020
340,0000599-19.2020.8.26.0654,PRE_PRECATORIO,0.4899,156,Cumprimento de sentença,110,2020
341,0030394-15.2022.8.26.0100,PRE_PRECATORIO,0.4897,156,Cumprimento de sentença,116,2022
342,0001301-27.2024.8.26.0394,PRE_PRECATORIO,0.4889,156,Cumprimento de sentença,101,2024
343,0036009-37.2005.8.26.0405,PRE_PRECATORIO,0.4888,156,Cumprimento de sentença,747,2005
344,0009402-72.2019.8.26.0606,PRE_PRECATORIO,0.4888,156,Cumprimento de sentença,153,2019
345,0012482-34.2024.8.26.0100,PRE_PRECATORIO,0.4887,156,Cumprimento de sentença,75,2024
346,0005182-21.2025.8.26.0606,PRE_PRECATORIO,0.4887,12078,Cumprimento de Sentença contra a Fazenda Pública,20,2025
347,0005238-10.2022.8.26.0590,PRE_PRECATORIO,0.4883,156,Cumprimento de sentença,111,2022
348,0036990-44.2024.8.26.0100,PRE_PRECATORIO,0.4882,156,Cumprimento de sentença,75,2024
349,0002486-94.2025.8.26.0126,PRE_PRECATORIO,0.4878,156,Cumprimento de sentença,60,2025
350,0001850-90.2022.8.26.0302,PRE_PRECATORIO,0.4869,156,Cumprimento de sentença,92,2022
351,4007010-23.2025.8.26.0011,PRE_PRECATORIO,0.4867,156,Cumprimento de sentença,83,2025
352,0005811-82.2024.8.26.0071,PRE_PRECATORIO,0.4862,156,Cumprimento de sentença,70,2024
353,0009296-24.2025.8.26.0114,PRE_PRECATORIO,0.4858,156,Cumprimento de sentença,73,2025
354,0002960-17.2024.8.26.0606,PRE_PRECATORIO,0.4857,12078,Cumprimento de Sentença contra a Fazenda Pública,70,2024
355,0018306-83.2025.8.26.0602,PRE_PRECATORIO,0.4853,12078,Cumprimento de Sentença contra a Fazenda Pública,52,2025
356,0024360-22.2025.8.26.0002,PRE_PRECATORIO,0.4849,156,Cumprimento de sentença,66,2025
357,0004387-81.2025.8.26.0196,PRE_PRECATORIO,0.4842,156,Cumprimento de sentença,66,2025
358,0016050-80.2019.8.26.0602,PRE_PRECATORIO,0.4839,156,Cumprimento de sentença,149,2019
359,0004173-47.2025.8.26.0566,PRE_PRECATORIO,0.4838,156,Cumprimento de sentença,75,2025
360,0011196-50.2025.8.26.0564,PRE_PRECATORIO,0.4838,156,Cumprimento de sentença,75,2025
361,1002849-33.2024.8.26.0180,PRE_PRECATORIO,0.4836,156,Cumprimento de sentença,65,2024
362,1001844-08.2016.8.26.0648,PRE_PRECATORIO,0.4826,156,Cumprimento de sentença,202,2016
363,0007867-75.2022.8.26.0001,PRE_PRECATORIO,0.4826,156,Cumprimento de sentença,94,2022
364,0011262-75.2022.8.26.0001,PRE_PRECATORIO,0.4809,156,Cumprimento de sentença,97,2022
365,0017171-30.2024.8.26.0001,PRE_PRECATORIO,0.4808,156,Cumprimento de sentença,60,2024
366,0025999-75.2025.8.26.0002,PRE_PRECATORIO,0.4802,156,Cumprimento de sentença,64,2025
367,0018915-23.2025.8.26.0002,PRE_PRECATORIO,0.4790,156,Cumprimento de sentença,79,2025
368,0001147-84.2025.8.26.0099,PRE_PRECATORIO,0.4789,156,Cumprimento de sentença,60,2025
369,0001086-39.2019.8.26.0002,PRE_PRECATORIO,0.4788,156,Cumprimento de sentença,132,2019
370,0001195-67.2024.8.26.0070,PRE_PRECATORIO,0.4782,156,Cumprimento de sentença,63,2024
371,0002476-89.2025.8.26.0016,PRE_PRECATORIO,0.4778,156,Cumprimento de sentença,66,2025
372,4015587-77.2026.8.26.0100,PRE_PRECATORIO,0.4770,156,Cumprimento de sentença,59,2026
373,0010400-85.2024.8.26.0405,PRE_PRECATORIO,0.4766,156,Cumprimento de sentença,66,2024
374,0004747-52.2022.8.26.0606,PRE_PRECATORIO,0.4764,156,Cumprimento de sentença,86,2022
375,0002137-77.2022.8.26.0003,PRE_PRECATORIO,0.4763,156,Cumprimento de sentença,90,2022
376,1010100-54.2024.8.26.0002,PRE_PRECATORIO,0.4758,156,Cumprimento de sentença,89,2024
377,0002226-32.2025.8.26.0606,PRE_PRECATORIO,0.4758,156,Cumprimento de sentença,59,2025
378,0004393-53.2024.8.26.0704,PRE_PRECATORIO,0.4753,156,Cumprimento de sentença,69,2024
379,0001622-25.2022.8.26.0526,PRE_PRECATORIO,0.4751,156,Cumprimento de sentença,85,2022
380,0000438-80.2025.8.26.0606,PRE_PRECATORIO,0.4749,156,Cumprimento de sentença,65,2025
381,1003579-94.2025.8.26.0152,PRE_PRECATORIO,0.4747,156,Cumprimento de sentença,71,2025
382,0004639-45.2024.8.26.0576,PRE_PRECATORIO,0.4747,156,Cumprimento de sentença,72,2024
383,0039397-26.2024.8.26.0002,PRE_PRECATORIO,0.4747,156,Cumprimento de sentença,65,2024
384,0006288-10.2024.8.26.0038,PRE_PRECATORIO,0.4728,156,Cumprimento de sentença,81,2024
385,0000391-04.2025.8.26.0058,PRE_PRECATORIO,0.4727,156,Cumprimento de sentença,61,2025
386,0002635-84.2024.8.26.0010,PRE_PRECATORIO,0.4725,156,Cumprimento de sentença,61,2024
387,1128066-11.2019.8.26.0100,PRE_PRECATORIO,0.4723,156,Cumprimento de sentença,121,2019
388,0012354-14.2024.8.26.0003,PRE_PRECATORIO,0.4723,156,Cumprimento de sentença,64,2024
389,0000205-83.2025.8.26.0315,PRE_PRECATORIO,0.4722,156,Cumprimento de sentença,51,2025
390,0004311-42.2025.8.26.0007,PRE_PRECATORIO,0.4718,156,Cumprimento de sentença,51,2025
391,0000588-48.2024.8.26.0363,PRE_PRECATORIO,0.4717,156,Cumprimento de sentença,53,2024
392,0006021-79.2023.8.26.0068,PRE_PRECATORIO,0.4712,156,Cumprimento de sentença,82,2023
393,0000736-86.2025.8.26.0472,PRE_PRECATORIO,0.4704,156,Cumprimento de sentença,57,2025
394,0001313-35.2023.8.26.0472,PRE_PRECATORIO,0.4701,156,Cumprimento de sentença,78,2023
395,4007840-07.2025.8.26.0005,PRE_PRECATORIO,0.4701,156,Cumprimento de sentença,63,2025
396,0002823-98.2025.8.26.0606,PRE_PRECATORIO,0.4699,12078,Cumprimento de Sentença contra a Fazenda Pública,23,2025
397,0005678-27.2022.8.26.0001,PRE_PRECATORIO,0.4694,156,Cumprimento de sentença,102,2022
398,0004318-78.2022.8.26.0576,PRE_PRECATORIO,0.4690,156,Cumprimento de sentença,94,2022
399,0035521-65.2021.8.26.0100,PRE_PRECATORIO,0.4686,156,Cumprimento de sentença,86,2021
400,0000863-81.2025.8.26.0453,PRE_PRECATORIO,0.4681,156,Cumprimento de sentença,68,2025
401,0005471-56.2022.8.26.0606,PRE_PRECATORIO,0.4680,156,Cumprimento de sentença,73,2022
402,0030151-16.2018.8.26.0002,PRE_PRECATORIO,0.4675,156,Cumprimento de sentença,154,2018
403,0004322-95.2026.8.26.0602,PRE_PRECATORIO,0.4669,12078,Cumprimento de Sentença contra a Fazenda Pública,15,2026
404,0000678-30.2024.8.26.0016,PRE_PRECATORIO,0.4665,156,Cumprimento de sentença,65,2024
405,0010153-43.2024.8.26.0005,PRE_PRECATORIO,0.4660,156,Cumprimento de sentença,65,2024
406,0001306-75.2023.8.26.0526,PRE_PRECATORIO,0.4658,156,Cumprimento de sentença,72,2023
407,0000621-46.2025.8.26.0058,PRE_PRECATORIO,0.4658,156,Cumprimento de sentença,67,2025
408,0000415-96.2025.8.26.0263,PRE_PRECATORIO,0.4656,156,Cumprimento de sentença,61,2025
409,0000120-75.2026.8.26.0602,PRE_PRECATORIO,0.4655,12078,Cumprimento de Sentença contra a Fazenda Pública,44,2026
410,0002615-56.2025.8.26.0011,PRE_PRECATORIO,0.4651,156,Cumprimento de sentença,52,2025
411,0000789-35.2024.8.26.0106,PRE_PRECATORIO,0.4650,12078,Cumprimento de Sentença contra a Fazenda Pública,51,2024
412,0003082-39.2025.8.26.0624,PRE_PRECATORIO,0.4644,156,Cumprimento de sentença,52,2025
413,0021333-31.2025.8.26.0002,PRE_PRECATORIO,0.4642,156,Cumprimento de sentença,55,2025
414,0021597-47.2018.8.26.0114,PRE_PRECATORIO,0.4641,156,Cumprimento de sentença,139,2018
415,0000596-12.2023.8.26.0411,PRE_PRECATORIO,0.4640,156,Cumprimento de sentença,82,2023
416,0006818-79.2025.8.26.0005,PRE_PRECATORIO,0.4629,156,Cumprimento de sentença,63,2025
417,0076284-50.2017.8.26.0100,PRE_PRECATORIO,0.4625,156,Cumprimento de sentença,140,2017
418,0010323-87.2025.8.26.0002,PRE_PRECATORIO,0.4621,156,Cumprimento de sentença,51,2025
419,0001456-73.2024.8.26.0606,PRE_PRECATORIO,0.4610,156,Cumprimento de sentença,66,2024
420,0025701-17.2024.8.26.0100,PRE_PRECATORIO,0.4600,156,Cumprimento de sentença,56,2024
421,0003784-14.2023.8.26.0152,PRE_PRECATORIO,0.4597,156,Cumprimento de sentença,62,2023
422,0000824-27.2025.8.26.0472,PRE_PRECATORIO,0.4595,156,Cumprimento de sentença,56,2025
423,0020836-20.2024.8.26.0562,PRE_PRECATORIO,0.4592,156,Cumprimento de sentença,59,2024
424,0002969-32.2025.8.26.0577,PRE_PRECATORIO,0.4592,156,Cumprimento de sentença,53,2025
425,0003960-68.2023.8.26.0224,PRE_PRECATORIO,0.4592,156,Cumprimento de sentença,76,2023
426,0086531-22.2019.8.26.0100,PRE_PRECATORIO,0.4579,156,Cumprimento de sentença,105,2019
427,0004012-62.2023.8.26.0451,PRE_PRECATORIO,0.4574,156,Cumprimento de sentença,75,2023
428,0000845-03.2025.8.26.0472,PRE_PRECATORIO,0.4573,156,Cumprimento de sentença,58,2025
429,0000695-39.2017.8.26.0654,PRE_PRECATORIO,0.4571,156,Cumprimento de sentença,142,2017
430,0034730-60.2025.8.26.0002,PRE_PRECATORIO,0.4568,156,Cumprimento de sentença,52,2025
431,0022334-48.2025.8.26.0100,PRE_PRECATORIO,0.4565,156,Cumprimento de sentença,52,2025
432,0001213-83.2025.8.26.0125,PRE_PRECATORIO,0.4563,156,Cumprimento de sentença,68,2025
433,0001096-36.2026.8.26.0100,PRE_PRECATORIO,0.4552,156,Cumprimento de sentença,41,2026
434,0002034-76.2023.8.26.0022,PRE_PRECATORIO,0.4548,156,Cumprimento de sentença,71,2023
435,0000084-39.2025.8.26.0579,PRE_PRECATORIO,0.4544,156,Cumprimento de sentença,54,2025
436,0022563-05.2021.8.26.0114,PRE_PRECATORIO,0.4544,156,Cumprimento de sentença,83,2021
437,0006529-08.2024.8.26.0224,PRE_PRECATORIO,0.4539,156,Cumprimento de sentença,57,2024
438,0003333-33.2022.8.26.0278,PRE_PRECATORIO,0.4531,156,Cumprimento de sentença,74,2022
439,0015808-92.2025.8.26.0576,PRE_PRECATORIO,0.4518,156,Cumprimento de sentença,61,2025
440,0009223-37.2024.8.26.0001,PRE_PRECATORIO,0.4512,156,Cumprimento de sentença,56,2024
441,1001719-97.2014.8.26.0005,PRE_PRECATORIO,0.4499,156,Cumprimento de sentença,218,2014
442,4013898-10.2013.8.26.0114,PRE_PRECATORIO,0.4495,156,Cumprimento de sentença,233,2013
443,0017107-69.2024.8.26.0114,PRE_PRECATORIO,0.4491,156,Cumprimento de sentença,52,2024
444,0004968-49.2024.8.26.0320,PRE_PRECATORIO,0.4490,156,Cumprimento de sentença,58,2024
445,0035083-37.2024.8.26.0002,PRE_PRECATORIO,0.4489,156,Cumprimento de sentença,55,2024
446,0004569-81.2024.8.26.0526,PRE_PRECATORIO,0.4489,156,Cumprimento de sentença,55,2024
447,0024869-82.2004.8.26.0100,PRE_PRECATORIO,0.4489,156,Cumprimento de sentença,885,2004
448,0020027-66.2021.8.26.0002,PRE_PRECATORIO,0.4481,156,Cumprimento de sentença,106,2021
449,0026680-34.2024.8.26.0114,PRE_PRECATORIO,0.4479,156,Cumprimento de sentença,52,2024
450,0005983-97.2025.8.26.0003,PRE_PRECATORIO,0.4468,156,Cumprimento de sentença,46,2025
451,0000545-40.2025.8.26.0246,PRE_PRECATORIO,0.4468,156,Cumprimento de sentença,46,2025
452,0014696-64.2025.8.26.0002,PRE_PRECATORIO,0.4467,156,Cumprimento de sentença,59,2025
453,0000977-09.2025.8.26.0586,PRE_PRECATORIO,0.4466,156,Cumprimento de sentença,54,2025
454,4000073-12.2025.8.26.0394,PRE_PRECATORIO,0.4463,156,Cumprimento de sentença,54,2025
455,1073577-82.2023.8.26.0100,PRE_PRECATORIO,0.4463,156,Cumprimento de sentença,70,2023
456,0045470-74.2025.8.26.0100,PRE_PRECATORIO,0.4450,156,Cumprimento de sentença,61,2025
457,0004571-30.2025.8.26.0554,PRE_PRECATORIO,0.4445,156,Cumprimento de sentença,48,2025
458,0031969-56.2025.8.26.0002,PRE_PRECATORIO,0.4440,156,Cumprimento de sentença,53,2025
459,0001825-96.2025.8.26.0100,PRE_PRECATORIO,0.4435,156,Cumprimento de sentença,53,2025
460,0000632-07.2025.8.26.0404,PRE_PRECATORIO,0.4435,156,Cumprimento de sentença,45,2025
461,0000457-16.2023.8.26.0264,PRE_PRECATORIO,0.4428,156,Cumprimento de sentença,59,2023
462,0002219-40.2024.8.26.0100,PRE_PRECATORIO,0.4428,156,Cumprimento de sentença,53,2024
463,0001762-48.2023.8.26.0001,PRE_PRECATORIO,0.4423,156,Cumprimento de sentença,52,2023
464,0059630-07.2025.8.26.0100,PRE_PRECATORIO,0.4420,156,Cumprimento de sentença,42,2025
465,0001018-05.2025.8.26.0156,PRE_PRECATORIO,0.4414,156,Cumprimento de sentença,57,2025
466,0066980-56.2019.8.26.0100,PRE_PRECATORIO,0.4412,156,Cumprimento de sentença,99,2019
467,0001753-28.2025.8.26.0224,PRE_PRECATORIO,0.4406,156,Cumprimento de sentença,52,2025
468,0005342-36.2025.8.26.0577,PRE_PRECATORIO,0.4398,156,Cumprimento de sentença,52,2025
469,0009722-49.2023.8.26.0003,PRE_PRECATORIO,0.4398,156,Cumprimento de sentença,61,2023
470,0001010-31.2025.8.26.0058,PRE_PRECATORIO,0.4388,156,Cumprimento de sentença,44,2025
471,0007232-83.2024.8.26.0564,PRE_PRECATORIO,0.4383,156,Cumprimento de sentença,60,2024
472,0000540-91.2025.8.26.0060,PRE_PRECATORIO,0.4382,156,Cumprimento de sentença,56,2025
473,0004882-76.2023.8.26.0526,PRE_PRECATORIO,0.4377,156,Cumprimento de sentença,63,2023
474,0013657-32.2025.8.26.0002,PRE_PRECATORIO,0.4376,156,Cumprimento de sentença,51,2025
475,0014023-96.2024.8.26.0005,PRE_PRECATORIO,0.4374,156,Cumprimento de sentença,51,2024
476,0015955-90.2018.8.26.0309,PRE_PRECATORIO,0.4368,156,Cumprimento de sentença,112,2018
477,0054358-32.2025.8.26.0100,PRE_PRECATORIO,0.4365,156,Cumprimento de sentença,43,2025
478,0001133-45.2025.8.26.0279,PRE_PRECATORIO,0.4364,156,Cumprimento de sentença,53,2025
479,0001662-80.2025.8.26.0306,PRE_PRECATORIO,0.4364,156,Cumprimento de sentença,53,2025
480,0004792-11.2025.8.26.0005,PRE_PRECATORIO,0.4364,156,Cumprimento de sentença,48,2025
481,4000494-04.2025.8.26.0070,PRE_PRECATORIO,0.4364,156,Cumprimento de sentença,48,2025
482,0008153-32.2025.8.26.0071,PRE_PRECATORIO,0.4351,156,Cumprimento de sentença,40,2025
483,0001107-50.2025.8.26.0472,PRE_PRECATORIO,0.4348,156,Cumprimento de sentença,50,2025
484,0000419-59.2023.8.26.0278,PRE_PRECATORIO,0.4347,156,Cumprimento de sentença,59,2023
485,0016517-03.2025.8.26.0100,PRE_PRECATORIO,0.4346,156,Cumprimento de sentença,40,2025
486,0009953-93.2025.8.26.0007,PRE_PRECATORIO,0.4346,156,Cumprimento de sentença,40,2025
487,0029185-08.2018.8.26.0114,PRE_PRECATORIO,0.4344,156,Cumprimento de sentença,105,2018
488,0004275-84.2024.8.26.0152,PRE_PRECATORIO,0.4344,156,Cumprimento de sentença,50,2024
489,0004686-40.2025.8.26.0008,PRE_PRECATORIO,0.4342,156,Cumprimento de sentença,45,2025
490,1002832-91.2024.8.26.0278,PRE_PRECATORIO,0.4332,156,Cumprimento de sentença,47,2024
491,0030285-93.2025.8.26.0100,PRE_PRECATORIO,0.4332,156,Cumprimento de sentença,47,2025
492,0005305-29.2023.8.26.0011,PRE_PRECATORIO,0.4328,156,Cumprimento de sentença,61,2023
493,0001743-68.2025.8.26.0099,PRE_PRECATORIO,0.4327,156,Cumprimento de sentença,47,2025
494,0004461-33.2024.8.26.0597,PRE_PRECATORIO,0.4325,156,Cumprimento de sentença,47,2024
495,0018673-20.2023.8.26.0007,PRE_PRECATORIO,0.4323,156,Cumprimento de sentença,61,2023
496,0004072-62.2026.8.26.0602,PRE_PRECATORIO,0.4323,12078,Cumprimento de Sentença contra a Fazenda Pública,33,2026
497,0001669-23.2026.8.26.0602,PRE_PRECATORIO,0.4323,12078,Cumprimento de Sentença contra a Fazenda Pública,33,2026
498,4002982-95.2025.8.26.0048,PRE_PRECATORIO,0.4313,156,Cumprimento de sentença,44,2025
499,0001959-11.2024.8.26.0084,PRE_PRECATORIO,0.4308,156,Cumprimento de sentença,49,2024
500,0000975-82.2022.8.26.0153,PRE_PRECATORIO,0.4304,156,Cumprimento de sentença,70,2022
501,0000988-41.2023.8.26.0543,PRE_PRECATORIO,0.4300,156,Cumprimento de sentença,60,2023
502,0003312-42.2025.8.26.0152,PRE_PRECATORIO,0.4299,156,Cumprimento de sentença,46,2025
503,0000407-35.2024.8.26.0464,PRE_PRECATORIO,0.4292,156,Cumprimento de sentença,43,2024
504,0009723-80.2023.8.26.0602,PRE_PRECATORIO,0.4290,12078,Cumprimento de Sentença contra a Fazenda Pública,68,2023
505,0000365-16.2025.8.26.0572,PRE_PRECATORIO,0.4280,156,Cumprimento de sentença,50,2025
506,0000039-20.2025.8.26.0002,PRE_PRECATORIO,0.4276,156,Cumprimento de sentença,50,2025
507,0004299-41.2025.8.26.0132,PRE_PRECATORIO,0.4273,156,Cumprimento de sentença,38,2025
508,0014326-88.2025.8.26.0001,PRE_PRECATORIO,0.4273,156,Cumprimento de sentença,43,2025
509,0003686-54.2025.8.26.0606,PRE_PRECATORIO,0.4268,156,Cumprimento de sentença,38,2025
510,0007740-23.2025.8.26.0005,PRE_PRECATORIO,0.4268,156,Cumprimento de sentença,38,2025
511,0013585-09.2023.8.26.0554,PRE_PRECATORIO,0.4268,156,Cumprimento de sentença,50,2023
512,0008340-21.2023.8.26.0100,PRE_PRECATORIO,0.4265,156,Cumprimento de sentença,53,2023
513,4012004-84.2025.8.26.0564,PRE_PRECATORIO,0.4252,156,Cumprimento de sentença,47,2025
514,0004930-18.2025.8.26.0606,PRE_PRECATORIO,0.4250,12078,Cumprimento de Sentença contra a Fazenda Pública,17,2025
515,0001946-53.2025.8.26.0156,PRE_PRECATORIO,0.4250,156,Cumprimento de sentença,49,2025
516,0014581-62.2024.8.26.0007,PRE_PRECATORIO,0.4245,156,Cumprimento de sentença,47,2024
517,0003122-42.2025.8.26.0229,PRE_PRECATORIO,0.4243,156,Cumprimento de sentença,42,2025
518,0002454-82.2026.8.26.0602,PRE_PRECATORIO,0.4229,12078,Cumprimento de Sentença contra a Fazenda Pública,31,2026
519,0020236-82.2024.8.26.0114,PRE_PRECATORIO,0.4228,156,Cumprimento de sentença,49,2024
520,0033297-55.2024.8.26.0002,PRE_PRECATORIO,0.4221,156,Cumprimento de sentença,41,2024
521,0005783-75.2025.8.26.0008,PRE_PRECATORIO,0.4218,156,Cumprimento de sentença,39,2025
